month,hbt,departmenttype,attendances,within_4h,over_4h,over_8h,over_12h,pct_within_4h,pct_over_4h,pct_over_8h,pct_over_12h,total_referral_attendances
2008-05-01,S08000022,Type 1,4816,4745,71,0.0,0.0,0.9853,0.0147,0.0,0.0,
2008-05-01,S08000022,Type 3,3741,3709,32,0.0,0.0,0.9914,0.0086,0.0,0.0,
2008-05-01,S08000024,Type 1,16921,16418,503,30.0,1.0,0.9703,0.0297,0.0018,0.0001,
2008-05-01,S08000024,Type 3,3267,3245,22,3.0,1.0,0.9933,0.0067,0.0009,0.0003,
2008-05-01,S08000025,Type 3,291,291,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-05-01,S08000026,Type 1,813,808,5,0.0,0.0,0.9938,0.0062,0.0,0.0,
2008-05-01,S08000028,Type 1,747,736,11,0.0,0.0,0.9853,0.0147,0.0,0.0,
2008-05-01,S08000028,Type 3,148,148,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-05-01,S08000029,Type 1,7739,7540,199,7.0,1.0,0.9743,0.0257,0.0009,0.0001,
2008-05-01,S08000029,Type 3,446,446,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-05-01,S08000030,Type 1,6684,6628,56,1.0,0.0,0.9916,0.0084,0.0001,0.0,
2008-05-01,S08000030,Type 3,2234,2232,2,1.0,0.0,0.9991,0.0009,0.0004,0.0,
2008-05-01,S08000031,Type 1,39385,38647,738,21.0,1.0,0.9813,0.0187,0.0005,0.0,
2008-05-01,S08000031,Type 3,1300,1297,3,0.0,0.0,0.9977,0.0023,0.0,0.0,
2008-05-01,S08000032,Type 1,17636,17283,353,55.0,15.0,0.98,0.02,0.0031,0.0009,
2008-05-01,S08000032,Type 3,345,345,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-06-01,S08000015,Type 1,9291,9182,109,1.0,0.0,0.9883,0.0117,0.0001,0.0,
2008-06-01,S08000015,Type 3,394,394,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-06-01,S08000016,Type 1,1872,1849,23,0.0,0.0,0.9877,0.0123,0.0,0.0,
2008-06-01,S08000016,Type 3,315,315,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-06-01,S08000017,Type 1,4068,3994,74,3.0,2.0,0.9818,0.0182,0.0007,0.0005,
2008-06-01,S08000017,Type 3,218,218,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-06-01,S08000019,Type 1,4310,4165,145,3.0,0.0,0.9664,0.0336,0.0007,0.0,
2008-06-01,S08000019,Type 3,1867,1863,4,0.0,0.0,0.9979,0.0021,0.0,0.0,
2008-06-01,S08000020,Type 1,8618,8440,178,8.0,0.0,0.9793,0.0207,0.0009,0.0,
2008-06-01,S08000020,Type 3,3707,3696,11,0.0,0.0,0.997,0.003,0.0,0.0,
2008-06-01,S08000022,Type 1,4560,4491,69,0.0,0.0,0.9849,0.0151,0.0,0.0,
2008-06-01,S08000022,Type 3,4000,3957,43,0.0,0.0,0.9892,0.0107,0.0,0.0,
2008-06-01,S08000024,Type 1,16199,15773,426,31.0,9.0,0.9737,0.0263,0.0019,0.0006,
2008-06-01,S08000024,Type 3,3145,3138,7,0.0,0.0,0.9978,0.0022,0.0,0.0,
2008-06-01,S08000025,Type 3,250,250,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-06-01,S08000026,Type 1,805,801,4,0.0,0.0,0.995,0.005,0.0,0.0,
2008-06-01,S08000028,Type 1,643,636,7,0.0,0.0,0.9891,0.0109,0.0,0.0,
2008-06-01,S08000028,Type 3,137,137,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-06-01,S08000029,Type 1,7380,7207,173,9.0,3.0,0.9766,0.0234,0.0012,0.0004,
2008-06-01,S08000029,Type 3,429,429,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-06-01,S08000030,Type 1,6357,6309,48,1.0,0.0,0.9924,0.0076,0.0002,0.0,
2008-06-01,S08000030,Type 3,1844,1842,2,0.0,0.0,0.9989,0.0011,0.0,0.0,
2008-06-01,S08000031,Type 1,37074,36354,720,26.0,1.0,0.9806,0.0194,0.0007,0.0,
2008-06-01,S08000031,Type 3,1238,1230,8,0.0,0.0,0.9935,0.0065,0.0,0.0,
2008-06-01,S08000032,Type 1,16693,16293,400,57.0,18.0,0.976,0.024,0.0034,0.0011,
2008-06-01,S08000032,Type 3,339,339,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-07-01,S08000015,Type 1,9181,9071,110,0.0,0.0,0.988,0.012,0.0,0.0,
2008-07-01,S08000015,Type 3,431,431,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-07-01,S08000016,Type 1,1961,1947,14,0.0,0.0,0.9929,0.0071,0.0,0.0,
2008-07-01,S08000016,Type 3,275,275,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-07-01,S08000017,Type 1,3988,3929,59,3.0,1.0,0.9852,0.0148,0.0008,0.0003,
2008-07-01,S08000017,Type 3,221,221,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-07-01,S08000019,Type 1,4256,4136,120,6.0,0.0,0.9718,0.0282,0.0014,0.0,
2008-07-01,S08000019,Type 3,1793,1793,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-07-01,S08000020,Type 1,8283,8143,140,9.0,1.0,0.9831,0.0169,0.0011,0.0001,
2008-07-01,S08000020,Type 3,3671,3666,5,0.0,0.0,0.9986,0.0014,0.0,0.0,
2008-07-01,S08000022,Type 1,4950,4868,82,1.0,1.0,0.9834,0.0166,0.0002,0.0002,
2008-07-01,S08000022,Type 3,4193,4146,47,0.0,0.0,0.9888,0.0112,0.0,0.0,
2008-07-01,S08000024,Type 1,15427,15054,373,25.0,11.0,0.9758,0.0242,0.0016,0.0007,
2008-07-01,S08000024,Type 3,3122,3095,27,0.0,0.0,0.9914,0.0086,0.0,0.0,
2008-07-01,S08000025,Type 3,250,250,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-07-01,S08000026,Type 1,789,782,7,0.0,0.0,0.9911,0.0089,0.0,0.0,
2008-07-01,S08000028,Type 1,627,620,7,0.0,0.0,0.9888,0.0112,0.0,0.0,
2008-07-01,S08000028,Type 3,183,182,1,0.0,0.0,0.9945,0.0055,0.0,0.0,
2008-07-01,S08000029,Type 1,6887,6759,128,1.0,0.0,0.9814,0.0186,0.0001,0.0,
2008-07-01,S08000029,Type 3,498,498,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-07-01,S08000030,Type 1,6355,6304,51,1.0,0.0,0.992,0.008,0.0002,0.0,
2008-07-01,S08000030,Type 3,1851,1851,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-07-01,S08000031,Type 1,36683,36095,588,14.0,1.0,0.984,0.016,0.0004,0.0,
2008-07-01,S08000031,Type 3,1232,1231,1,0.0,0.0,0.9992,0.0008,0.0,0.0,
2008-07-01,S08000032,Type 1,15861,15657,204,16.0,3.0,0.9871,0.0129,0.001,0.0002,
2008-07-01,S08000032,Type 3,328,328,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-08-01,S08000015,Type 1,9270,9157,113,1.0,0.0,0.9878,0.0122,0.0001,0.0,
2008-08-01,S08000015,Type 3,481,481,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-08-01,S08000016,Type 1,1975,1938,37,0.0,0.0,0.9813,0.0187,0.0,0.0,
2008-08-01,S08000016,Type 3,282,282,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-08-01,S08000017,Type 1,4182,4119,63,5.0,2.0,0.9849,0.0151,0.0012,0.0005,
2008-08-01,S08000017,Type 3,237,237,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-08-01,S08000019,Type 1,4425,4223,202,7.0,1.0,0.9544,0.0456,0.0016,0.0002,
2008-08-01,S08000019,Type 3,1879,1877,2,0.0,0.0,0.9989,0.0011,0.0,0.0,
2008-08-01,S08000020,Type 1,8822,8318,504,37.0,3.0,0.9429,0.0571,0.0042,0.0003,
2008-08-01,S08000020,Type 3,3671,3666,5,0.0,0.0,0.9986,0.0014,0.0,0.0,
2008-08-01,S08000022,Type 1,4867,4792,75,1.0,1.0,0.9846,0.0154,0.0002,0.0002,
2008-08-01,S08000022,Type 3,4163,4128,35,0.0,0.0,0.9916,0.0084,0.0,0.0,
2008-08-01,S08000024,Type 1,16370,15856,514,30.0,1.0,0.9686,0.0314,0.0018,0.0001,
2008-08-01,S08000024,Type 3,3254,3231,23,0.0,0.0,0.9929,0.0071,0.0,0.0,
2008-08-01,S08000025,Type 3,234,234,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-08-01,S08000026,Type 1,782,770,12,0.0,0.0,0.9847,0.0153,0.0,0.0,
2008-08-01,S08000028,Type 1,660,651,9,0.0,0.0,0.9864,0.0136,0.0,0.0,
2008-08-01,S08000028,Type 3,137,137,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-08-01,S08000029,Type 1,7083,6888,195,4.0,2.0,0.9725,0.0275,0.0006,0.0003,
2008-08-01,S08000029,Type 3,423,423,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-08-01,S08000030,Type 1,6560,6462,98,2.0,0.0,0.9851,0.0149,0.0003,0.0,
2008-08-01,S08000030,Type 3,1924,1924,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-08-01,S08000031,Type 1,37027,36231,796,18.0,1.0,0.9785,0.0215,0.0005,0.0,
2008-08-01,S08000031,Type 3,1306,1301,5,0.0,0.0,0.9962,0.0038,0.0,0.0,
2008-08-01,S08000032,Type 1,16242,15933,309,8.0,0.0,0.981,0.019,0.0005,0.0,
2008-08-01,S08000032,Type 3,282,282,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-09-01,S08000015,Type 1,8873,8770,103,3.0,0.0,0.9884,0.0116,0.0003,0.0,
2008-09-01,S08000015,Type 3,424,424,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-09-01,S08000016,Type 1,1794,1753,41,0.0,0.0,0.9771,0.0229,0.0,0.0,
2008-09-01,S08000016,Type 3,256,256,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-09-01,S08000017,Type 1,3814,3744,70,1.0,0.0,0.9816,0.0184,0.0003,0.0,
2008-09-01,S08000017,Type 3,231,231,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-09-01,S08000019,Type 1,4207,4043,164,6.0,1.0,0.961,0.039,0.0014,0.0002,
2008-09-01,S08000019,Type 3,1874,1873,1,0.0,0.0,0.9995,0.0005,0.0,0.0,
2008-09-01,S08000020,Type 1,8518,8198,320,13.0,0.0,0.9624,0.0376,0.0015,0.0,
2008-09-01,S08000020,Type 3,3523,3514,9,0.0,0.0,0.9974,0.0026,0.0,0.0,
2008-09-01,S08000022,Type 1,4404,4337,67,1.0,0.0,0.9848,0.0152,0.0002,0.0,
2008-09-01,S08000022,Type 3,3852,3796,56,0.0,0.0,0.9855,0.0145,0.0,0.0,
2008-09-01,S08000024,Type 1,15882,15519,363,41.0,13.0,0.9771,0.0229,0.0026,0.0008,
2008-09-01,S08000024,Type 3,3281,3255,26,1.0,0.0,0.9921,0.0079,0.0003,0.0,
2008-09-01,S08000025,Type 3,197,197,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-09-01,S08000026,Type 1,784,778,6,0.0,0.0,0.9923,0.0077,0.0,0.0,
2008-09-01,S08000028,Type 1,610,604,6,0.0,0.0,0.9902,0.0098,0.0,0.0,
2008-09-01,S08000028,Type 3,116,116,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-09-01,S08000029,Type 1,6778,6629,149,12.0,0.0,0.978,0.022,0.0018,0.0,
2008-09-01,S08000029,Type 3,478,478,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-09-01,S08000030,Type 1,6263,6197,66,1.0,0.0,0.9895,0.0105,0.0002,0.0,
2008-09-01,S08000030,Type 3,1874,1874,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-09-01,S08000031,Type 1,36459,35804,655,24.0,4.0,0.982,0.018,0.0007,0.0001,
2008-09-01,S08000031,Type 3,1260,1250,10,1.0,0.0,0.9921,0.0079,0.0008,0.0,
2008-09-01,S08000032,Type 1,16127,15818,309,21.0,1.0,0.9808,0.0192,0.0013,0.0001,
2008-09-01,S08000032,Type 3,311,311,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-10-01,S08000015,Type 1,8496,8414,82,1.0,0.0,0.9903,0.0097,0.0001,0.0,
2008-10-01,S08000015,Type 3,303,303,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-10-01,S08000016,Type 1,1842,1785,57,1.0,0.0,0.9691,0.0309,0.0005,0.0,
2008-10-01,S08000016,Type 3,159,159,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-10-01,S08000017,Type 1,3681,3632,49,1.0,0.0,0.9867,0.0133,0.0003,0.0,
2008-10-01,S08000017,Type 3,232,232,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-10-01,S08000019,Type 1,4160,4030,130,2.0,0.0,0.9688,0.0312,0.0005,0.0,
2008-10-01,S08000019,Type 3,1685,1683,2,1.0,0.0,0.9988,0.0012,0.0006,0.0,
2008-10-01,S08000020,Type 1,8170,7871,299,22.0,1.0,0.9634,0.0366,0.0027,0.0001,
2008-10-01,S08000020,Type 3,2791,2776,15,0.0,0.0,0.9946,0.0054,0.0,0.0,
2008-10-01,S08000022,Type 1,3871,3807,64,1.0,0.0,0.9835,0.0165,0.0003,0.0,
2008-10-01,S08000022,Type 3,3251,3213,38,0.0,0.0,0.9883,0.0117,0.0,0.0,
2008-10-01,S08000024,Type 1,15600,15255,345,22.0,1.0,0.9779,0.0221,0.0014,0.0001,
2008-10-01,S08000024,Type 3,3229,3136,93,1.0,0.0,0.9712,0.0288,0.0003,0.0,
2008-10-01,S08000025,Type 3,194,194,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-10-01,S08000026,Type 1,629,629,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-10-01,S08000028,Type 1,517,506,11,1.0,0.0,0.9787,0.0213,0.0019,0.0,
2008-10-01,S08000028,Type 3,113,113,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-10-01,S08000029,Type 1,6355,6242,113,9.0,3.0,0.9822,0.0178,0.0014,0.0005,
2008-10-01,S08000029,Type 3,436,436,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-10-01,S08000030,Type 1,5805,5769,36,1.0,0.0,0.9938,0.0062,0.0002,0.0,
2008-10-01,S08000030,Type 3,1643,1641,2,0.0,0.0,0.9988,0.0012,0.0,0.0,
2008-10-01,S08000031,Type 1,35855,35130,725,21.0,0.0,0.9798,0.0202,0.0006,0.0,
2008-10-01,S08000031,Type 3,1301,1286,15,0.0,0.0,0.9885,0.0115,0.0,0.0,
2008-10-01,S08000032,Type 1,15306,15009,297,26.0,2.0,0.9806,0.0194,0.0017,0.0001,
2008-10-01,S08000032,Type 3,267,267,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-11-01,S08000015,Type 1,8406,8252,154,2.0,0.0,0.9817,0.0183,0.0002,0.0,
2008-11-01,S08000015,Type 3,296,296,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-11-01,S08000016,Type 1,1797,1763,34,0.0,0.0,0.9811,0.0189,0.0,0.0,
2008-11-01,S08000016,Type 3,212,212,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-11-01,S08000017,Type 1,3778,3684,94,1.0,0.0,0.9751,0.0249,0.0003,0.0,
2008-11-01,S08000017,Type 3,132,132,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-11-01,S08000019,Type 1,4088,3984,104,3.0,0.0,0.9746,0.0254,0.0007,0.0,
2008-11-01,S08000019,Type 3,1576,1574,2,0.0,0.0,0.9987,0.0013,0.0,0.0,
2008-11-01,S08000020,Type 1,8128,7754,374,26.0,4.0,0.954,0.046,0.0032,0.0005,
2008-11-01,S08000020,Type 3,2779,2771,8,0.0,0.0,0.9971,0.0029,0.0,0.0,
2008-11-01,S08000022,Type 1,3729,3671,58,0.0,0.0,0.9844,0.0156,0.0,0.0,
2008-11-01,S08000022,Type 3,3054,3018,36,0.0,0.0,0.9882,0.0118,0.0,0.0,
2008-11-01,S08000024,Type 1,15850,15425,425,38.0,6.0,0.9732,0.0268,0.0024,0.0004,
2008-11-01,S08000024,Type 3,3025,2949,76,2.0,1.0,0.9749,0.0251,0.0007,0.0003,
2008-11-01,S08000025,Type 3,177,177,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-11-01,S08000026,Type 1,647,641,6,1.0,0.0,0.9907,0.0093,0.0015,0.0,
2008-11-01,S08000028,Type 1,487,481,6,0.0,0.0,0.9877,0.0123,0.0,0.0,
2008-11-01,S08000028,Type 3,104,104,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-11-01,S08000029,Type 1,6153,5942,211,29.0,13.0,0.9657,0.0343,0.0047,0.0021,
2008-11-01,S08000029,Type 3,413,413,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-11-01,S08000030,Type 1,5707,5648,59,2.0,0.0,0.9897,0.0103,0.0004,0.0,
2008-11-01,S08000030,Type 3,1738,1737,1,0.0,0.0,0.9994,0.0006,0.0,0.0,
2008-11-01,S08000031,Type 1,35786,34978,808,19.0,3.0,0.9774,0.0226,0.0005,0.0001,
2008-11-01,S08000031,Type 3,1124,1101,23,2.0,0.0,0.9795,0.0205,0.0018,0.0,
2008-11-01,S08000032,Type 1,15637,15210,427,38.0,14.0,0.9727,0.0273,0.0024,0.0009,
2008-11-01,S08000032,Type 3,264,264,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-12-01,S08000015,Type 1,8776,8458,318,6.0,1.0,0.9638,0.0362,0.0007,0.0001,
2008-12-01,S08000015,Type 3,300,300,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-12-01,S08000016,Type 1,1952,1904,48,0.0,0.0,0.9754,0.0246,0.0,0.0,
2008-12-01,S08000016,Type 3,187,187,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-12-01,S08000017,Type 1,3826,3747,79,7.0,0.0,0.9794,0.0206,0.0018,0.0,
2008-12-01,S08000017,Type 3,132,132,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-12-01,S08000019,Type 1,4166,3927,239,4.0,0.0,0.9426,0.0574,0.001,0.0,
2008-12-01,S08000019,Type 3,1456,1454,2,1.0,0.0,0.9986,0.0014,0.0007,0.0,
2008-12-01,S08000020,Type 1,8467,7894,573,76.0,5.0,0.9323,0.0677,0.009,0.0006,
2008-12-01,S08000020,Type 3,3153,3139,14,0.0,0.0,0.9956,0.0044,0.0,0.0,
2008-12-01,S08000022,Type 1,3821,3755,66,2.0,0.0,0.9827,0.0173,0.0005,0.0,
2008-12-01,S08000022,Type 3,3299,3251,48,0.0,0.0,0.9855,0.0145,0.0,0.0,
2008-12-01,S08000024,Type 1,16154,15485,669,88.0,11.0,0.9586,0.0414,0.0054,0.0007,
2008-12-01,S08000024,Type 3,2883,2770,113,1.0,0.0,0.9608,0.0392,0.0003,0.0,
2008-12-01,S08000025,Type 3,251,250,1,0.0,0.0,0.996,0.004,0.0,0.0,
2008-12-01,S08000026,Type 1,781,776,5,0.0,0.0,0.9936,0.0064,0.0,0.0,
2008-12-01,S08000028,Type 1,528,523,5,0.0,0.0,0.9905,0.0095,0.0,0.0,
2008-12-01,S08000028,Type 3,111,111,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-12-01,S08000029,Type 1,6476,6095,381,65.0,18.0,0.9412,0.0588,0.01,0.0028,
2008-12-01,S08000029,Type 3,335,335,0,0.0,0.0,1.0,0.0,0.0,0.0,
2008-12-01,S08000030,Type 1,5983,5874,109,0.0,0.0,0.9818,0.0182,0.0,0.0,
2008-12-01,S08000030,Type 3,1938,1937,1,0.0,0.0,0.9995,0.0005,0.0,0.0,
2008-12-01,S08000031,Type 1,37067,35910,1157,50.0,2.0,0.9688,0.0312,0.0013,0.0001,
2008-12-01,S08000031,Type 3,1188,1163,25,2.0,0.0,0.979,0.021,0.0017,0.0,
2008-12-01,S08000032,Type 1,14880,14411,469,42.0,2.0,0.9685,0.0315,0.0028,0.0001,
2008-12-01,S08000032,Type 3,278,278,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-01-01,S08000015,Type 1,8478,8063,415,15.0,0.0,0.951,0.049,0.0018,0.0,
2009-01-01,S08000015,Type 3,227,227,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-01-01,S08000016,Type 1,1930,1872,58,0.0,0.0,0.9699,0.0301,0.0,0.0,
2009-01-01,S08000016,Type 3,149,149,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-01-01,S08000017,Type 1,3799,3683,116,2.0,0.0,0.9695,0.0305,0.0005,0.0,
2009-01-01,S08000017,Type 3,169,169,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-01-01,S08000019,Type 1,3971,3820,151,5.0,1.0,0.962,0.038,0.0013,0.0003,
2009-01-01,S08000019,Type 3,1444,1443,1,0.0,0.0,0.9993,0.0007,0.0,0.0,
2009-01-01,S08000020,Type 1,8132,7656,476,93.0,24.0,0.9415,0.0585,0.0114,0.003,
2009-01-01,S08000020,Type 3,3198,3190,8,0.0,0.0,0.9975,0.0025,0.0,0.0,
2009-01-01,S08000022,Type 1,3969,3895,74,1.0,0.0,0.9814,0.0186,0.0003,0.0,
2009-01-01,S08000022,Type 3,3086,3036,50,0.0,0.0,0.9838,0.0162,0.0,0.0,
2009-01-01,S08000024,Type 1,15046,14430,616,84.0,9.0,0.9591,0.0409,0.0056,0.0006,
2009-01-01,S08000024,Type 3,2904,2783,121,3.0,0.0,0.9583,0.0417,0.001,0.0,
2009-01-01,S08000025,Type 3,293,292,1,0.0,0.0,0.9966,0.0034,0.0,0.0,
2009-01-01,S08000026,Type 1,764,759,5,1.0,0.0,0.9935,0.0065,0.0013,0.0,
2009-01-01,S08000028,Type 1,541,527,14,0.0,0.0,0.9741,0.0259,0.0,0.0,
2009-01-01,S08000028,Type 3,67,67,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-01-01,S08000029,Type 1,6104,5714,390,76.0,16.0,0.9361,0.0639,0.0125,0.0026,
2009-01-01,S08000029,Type 3,298,298,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-01-01,S08000030,Type 1,5642,5568,74,1.0,0.0,0.9869,0.0131,0.0002,0.0,
2009-01-01,S08000030,Type 3,1955,1955,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-01-01,S08000031,Type 1,34818,33598,1220,64.0,5.0,0.965,0.035,0.0018,0.0001,
2009-01-01,S08000031,Type 3,1185,1152,33,0.0,0.0,0.9722,0.0278,0.0,0.0,
2009-01-01,S08000032,Type 1,15635,15093,542,117.0,36.0,0.9653,0.0347,0.0075,0.0023,
2009-01-01,S08000032,Type 3,294,294,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-02-01,S08000015,Type 1,7844,7617,227,1.0,0.0,0.9711,0.0289,0.0001,0.0,
2009-02-01,S08000015,Type 3,266,266,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-02-01,S08000016,Type 1,1656,1631,25,0.0,0.0,0.9849,0.0151,0.0,0.0,
2009-02-01,S08000016,Type 3,188,188,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-02-01,S08000017,Type 1,3427,3321,106,3.0,1.0,0.9691,0.0309,0.0009,0.0003,
2009-02-01,S08000017,Type 3,188,188,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-02-01,S08000019,Type 1,3852,3625,227,7.0,0.0,0.9411,0.0589,0.0018,0.0,
2009-02-01,S08000019,Type 3,1516,1514,2,0.0,0.0,0.9987,0.0013,0.0,0.0,
2009-02-01,S08000020,Type 1,7631,7166,465,77.0,16.0,0.9391,0.0609,0.0101,0.0021,
2009-02-01,S08000020,Type 3,2829,2824,5,0.0,0.0,0.9982,0.0018,0.0,0.0,
2009-02-01,S08000022,Type 1,3597,3540,57,1.0,0.0,0.9842,0.0158,0.0003,0.0,
2009-02-01,S08000022,Type 3,2871,2843,28,0.0,0.0,0.9902,0.0098,0.0,0.0,
2009-02-01,S08000024,Type 1,14775,14410,365,25.0,1.0,0.9753,0.0247,0.0017,0.0001,
2009-02-01,S08000024,Type 3,2773,2730,43,0.0,0.0,0.9845,0.0155,0.0,0.0,
2009-02-01,S08000025,Type 3,243,243,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-02-01,S08000026,Type 1,620,619,1,0.0,0.0,0.9984,0.0016,0.0,0.0,
2009-02-01,S08000028,Type 1,494,484,10,0.0,0.0,0.9798,0.0202,0.0,0.0,
2009-02-01,S08000028,Type 3,90,90,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-02-01,S08000029,Type 1,6052,5723,329,22.0,2.0,0.9456,0.0544,0.0036,0.0003,
2009-02-01,S08000029,Type 3,381,381,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-02-01,S08000030,Type 1,5550,5468,82,0.0,0.0,0.9852,0.0148,0.0,0.0,
2009-02-01,S08000030,Type 3,1531,1530,1,0.0,0.0,0.9993,0.0007,0.0,0.0,
2009-02-01,S08000031,Type 1,33590,32700,890,20.0,0.0,0.9735,0.0265,0.0006,0.0,
2009-02-01,S08000031,Type 3,1137,1129,8,0.0,0.0,0.993,0.007,0.0,0.0,
2009-02-01,S08000032,Type 1,14299,14007,292,12.0,0.0,0.9796,0.0204,0.0008,0.0,
2009-02-01,S08000032,Type 3,278,278,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-03-01,S08000015,Type 1,9250,8974,276,6.0,0.0,0.9702,0.0298,0.0006,0.0,
2009-03-01,S08000015,Type 3,293,293,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-03-01,S08000016,Type 1,2086,2034,52,0.0,0.0,0.9751,0.0249,0.0,0.0,
2009-03-01,S08000016,Type 3,284,284,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-03-01,S08000017,Type 1,4036,3897,139,1.0,0.0,0.9656,0.0344,0.0002,0.0,
2009-03-01,S08000017,Type 3,202,202,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-03-01,S08000019,Type 1,4452,4261,191,7.0,0.0,0.9571,0.0429,0.0016,0.0,
2009-03-01,S08000019,Type 3,1886,1885,1,0.0,0.0,0.9995,0.0005,0.0,0.0,
2009-03-01,S08000020,Type 1,9122,8652,470,43.0,5.0,0.9485,0.0515,0.0047,0.0005,
2009-03-01,S08000020,Type 3,3463,3458,5,0.0,0.0,0.9986,0.0014,0.0,0.0,
2009-03-01,S08000022,Type 1,4312,4243,69,2.0,1.0,0.984,0.016,0.0005,0.0002,
2009-03-01,S08000022,Type 3,3476,3444,32,0.0,0.0,0.9908,0.0092,0.0,0.0,
2009-03-01,S08000024,Type 1,17561,17158,403,22.0,3.0,0.9771,0.0229,0.0013,0.0002,
2009-03-01,S08000024,Type 3,3358,3327,31,2.0,0.0,0.9908,0.0092,0.0006,0.0,
2009-03-01,S08000025,Type 3,234,233,1,0.0,0.0,0.9957,0.0043,0.0,0.0,
2009-03-01,S08000026,Type 1,835,833,2,0.0,0.0,0.9976,0.0024,0.0,0.0,
2009-03-01,S08000028,Type 1,589,582,7,0.0,0.0,0.9881,0.0119,0.0,0.0,
2009-03-01,S08000028,Type 3,122,122,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-03-01,S08000029,Type 1,7155,6803,352,9.0,0.0,0.9508,0.0492,0.0013,0.0,
2009-03-01,S08000029,Type 3,482,482,0,0.0,0.0,1.0,0.0,0.0,0.0,
2009-03-01,S08000030,Type 1,6643,6564,79,4.0,0.0,0.9881,0.0119,0.0006,0.0,
